04-24-2012 14:30:36.588 INFO  ApplicationManager - Initializing applications: /opt/splunk/etc/apps
04-24-2012 14:30:37.232 INFO  PropertiesMapConfig - Expanded file pattern source::.../var/log/splunk/python.log(.\d+)? into source::.*/var/log/splunk/python\.log(\.\d+)?
04-24-2012 14:30:37.232 INFO  PropertiesMapConfig - Expanded file pattern source::.../var/log/splunk/scheduler.log(.\d+)? into source::.*/var/log/splunk/scheduler\.log(\.\d+)?
04-24-2012 14:30:37.232 INFO  PropertiesMapConfig - Expanded file pattern source::.../var/log/splunk/searches.log into source::.*/var/log/splunk/searches\.log
04-24-2012 14:30:37.232 INFO  PropertiesMapConfig - Expanded file pattern source::.../var/log/splunk/searchhistory.log(.\d+)? into source::.*/var/log/splunk/searchhistory\.log(\.\d+)?
04-24-2012 14:30:37.233 INFO  PropertiesMapConfig - Expanded file pattern source::.../var/log/splunk/splunk_stdout.log into source::.*/var/log/splunk/splunk_stdout\.log
04-24-2012 14:30:37.233 INFO  PropertiesMapConfig - Expanded file pattern source::.../var/log/splunk/splunkd_stderr.log into source::.*/var/log/splunk/splunkd_stderr\.log
04-24-2012 14:30:37.233 INFO  PropertiesMapConfig - Expanded file pattern source::.../var/log/spooler(.\d+)? into source::.*/var/log/spooler(\.\d+)?
04-24-2012 14:30:37.233 INFO  PropertiesMapConfig - Expanded file pattern source::.../var/log/weekly.out(.\d+)? into source::.*/var/log/weekly\.out(\.\d+)?
04-24-2012 14:30:37.233 INFO  PropertiesMapConfig - Expanded file pattern source::.../var/log/wtmp(.\d+)? into source::.*/var/log/wtmp(\.\d+)?
04-24-2012 14:30:37.233 INFO  PropertiesMapConfig - Expanded file pattern source::...stash into source::.*stash
04-24-2012 14:30:37.233 INFO  PropertiesMapConfig - Expanded file pattern source::...stash_new into source::.*stash_new
04-24-2012 14:30:37.233 INFO  PropertiesMapConfig - Expanded file pattern source::WMI... into source::WMI.*
04-24-2012 14:30:37.233 INFO  PropertiesMapConfig - Expanded file pattern source::WinEventLog... into source::WinEventLog.*
04-24-2012 14:30:37.339 INFO  UnifiedSearch - base lispy: [ AND index::summary_hosts ]
04-24-2012 14:30:37.342 INFO  IndexProcessor - lazy loading index summary_hosts
04-24-2012 14:30:37.342 INFO  BucketMover - initiatializing BucketMoverExecutor
04-24-2012 14:30:37.342 INFO  IndexScopedSearch - LISPY for index=summary_hosts is lispy='[ AND ]' ct=1335254400 et=1335198600 lt=1335254400 dbsize=0
04-24-2012 14:30:37.343 INFO  SearchParser - PARSING: convert num("Mbytes") | prediscretize bins=100 _time | fillnull value=NULL "host" | prestats sum(Mbytes) AS "Mbytes" by _time host
04-24-2012 14:30:37.344 INFO  SearchParser - PARSING: addinfo type=count label=prereport_events
04-24-2012 14:30:37.344 INFO  SearchParser - PARSING: fields keepcolorder=t "Mbytes" "_time" "host" "prestats_reserved_*" "psrsvd_*"
04-24-2012 14:30:37.344 INFO  DispatchCommand - using single thread to setup ResultProviders
04-24-2012 14:30:37.344 INFO  UserManager - Setting user context: splunk-system-user
04-24-2012 14:30:37.345 INFO  UserManager - Done setting user context: splunk-system-user -> splunk-system-user
04-24-2012 14:30:37.345 INFO  DispatchCommand - Creating result provider for peer: local
04-24-2012 14:30:37.345 INFO  SearchParser - PARSING: litsearch index="summary_hosts" | eval  Mbytes = bytes/1048576  | eval  _time = _time+1800  | rename  my_host as host  | addinfo  type=count label=prereport_events | fields  keepcolorder=t "Mbytes" "_time" "host" "prestats_reserved_*" "psrsvd_*" | convert  num("Mbytes")  | prediscretize  bins=100 _time  | fillnull  value=NULL "host"  | prestats  sum(Mbytes) AS "Mbytes" by _time host
04-24-2012 14:30:37.439 INFO  IndexScopedSearch - LISPY for index=summary_hosts is lispy='[ AND ]' ct=1335254400 et=1335198600 lt=1335254400 dbsize=0
04-24-2012 14:30:37.440 INFO  SearchParser - PARSING: typer | tags
04-24-2012 14:30:37.446 INFO  FastTyper - found nodes count: comparisons=6, unique_comparisons=5, terms=4, unique_terms=4, phrases=12, unique_phrases=12, total leaves=22
04-24-2012 14:30:37.487 INFO  DispatchCommand - Successfully created result provider for peer: local in 0.142000 seconds
04-24-2012 14:30:37.487 INFO  UserManager - Unwound user context: splunk-system-user -> splunk-system-user
04-24-2012 14:30:37.491 INFO  DispatchCommand - Disk quota = 10485760000
04-24-2012 14:30:37.524 INFO  UserManager - Unwound user context: splunk-system-user -> NULL
04-24-2012 14:30:37.527 INFO  UserManager - Setting user context: splunk-system-user
04-24-2012 14:30:37.527 INFO  UserManager - Done setting user context: NULL -> splunk-system-user
04-24-2012 14:30:37.562 INFO  UserManager - Unwound user context: splunk-system-user -> NULL
04-24-2012 14:30:37.562 INFO  DispatchCommand - DispatchManager::dispatchHasFinished(id='scheduler__nobody__SplunkDeploymentMonitor_QWxsIGhvc3RzIHRpbWVjaGFydA_at_1335252600_233c5e9ffad2b809', username='splunk-system-user')
04-24-2012 14:30:37.562 INFO  UserManager - Unwound user context: splunk-system-user -> NULL
